,Unnamed: 0,number_colonies,concentrations,density,running_time
78,78,2,2513.273926022571,0.2513319999998294,20.934012
79,79,1,1256.6369630112854,0.1256359999999437,11.678478
80,80,3,3057.493525533997,0.3058599999997798,18.5716
81,81,2,2513.2736976659626,0.2465359999998338,20.366
82,82,5,6282.984484358085,0.48159199999962,38.816675
83,83,2,2512.621305772869,0.2512559999998295,16.68116
84,84,4,5026.546331912945,0.4181879999996777,35.556062
85,85,2,2513.273877614911,0.2504959999998302,20.839098
86,86,3,3769.9104999582105,0.3327799999997554,28.140968
87,87,1,1256.6369630112854,0.1256879999999436,11.639291
88,88,3,3769.909871117993,0.3302239999997577,27.068372
89,89,1,1256.6369630112854,0.1256359999999437,11.666024
90,90,2,2513.271609845298,0.2267959999998517,19.41035
91,91,2,2513.273926022571,0.1737479999998999,20.687525
92,92,4,5002.986867955371,0.4190239999996769,31.556995
93,93,2,2478.3673799342696,0.2478639999998326,14.75955
94,94,4,5026.530326499494,0.4440839999996541,31.605513
95,95,4,5026.351073490031,0.4415439999996564,32.832625
96,96,3,3746.3499049440857,0.3593799999997312,24.113675
97,97,5,6283.03702291142,0.5329239999995733,37.263642
98,98,2,2513.273926022571,0.2249399999998534,21.011937
99,99,1,1256.6369630112854,0.1256839999999437,11.802201
