,Unnamed: 0,number_colonies,concentrations,density,running_time
57,57,4,5026.511099785072,0.3484799999997411,0.671841
58,58,1,1256.6369630112854,0.1256919999999436,0.211566
59,59,2,2512.621305772869,0.2512959999998295,0.393511
60,60,3,3769.9104999582105,0.3348639999997534,0.519663
61,61,4,5026.547803637482,0.3373639999997512,0.692258
62,62,3,3769.9107684104574,0.2812119999998023,0.578211
63,63,4,5026.547462969496,0.2939359999997907,0.711634
64,64,3,3769.9104999582105,0.2879839999997961,0.553179
65,65,3,3769.9104999582105,0.3663519999997248,0.570229
66,66,3,3769.908183780938,0.3363519999997521,0.553555
67,67,4,3692.121339258803,0.3525039999997374,0.677973
68,68,4,5026.545535867868,0.3948639999996989,0.713706
69,69,1,1256.6369630112854,0.1255999999999437,0.221893
70,70,2,2512.980676108097,0.2512639999998295,0.414495
71,71,2,2513.273877614911,0.2512519999998295,0.396955
72,72,3,2912.35862218184,0.2453999999998348,0.555617
73,73,2,2506.106990724896,0.2506239999998301,0.395783
74,74,5,3871.516901941495,0.3258439999997616,0.853935
75,75,3,2527.089206591962,0.2526359999998283,0.554019
76,76,3,3769.257639943936,0.3680639999997233,0.551703
77,77,4,5026.547174797264,0.4259839999996705,0.677228
78,78,2,2513.273926022571,0.1965599999998792,0.395028
79,79,2,1426.0356742027764,0.1426079999999283,0.408034
80,80,4,5026.544227686173,0.3092279999997768,0.708229
81,81,4,5026.547223204923,0.3807279999997117,0.692693
82,82,3,3769.848249437605,0.3684079999997229,0.553465
83,83,3,3769.822621825176,0.3025199999997829,0.551815
84,84,3,3769.9102601936384,0.3332879999997549,0.551359
85,85,2,2513.271609845298,0.2513159999998294,0.395419
86,86,4,4913.88307580633,0.4330999999996641,0.694816
87,87,2,2513.273926022571,0.2510319999998297,0.410253
88,88,4,3868.433816308368,0.2337319999998454,0.708245
89,89,2,2513.1856588138908,0.2512839999998295,0.409628
90,90,2,2513.2736976659626,0.2513039999998294,0.409377
91,91,3,2912.352224004829,0.2912039999997932,0.550993
92,92,4,5026.545535867868,0.3943439999996994,0.692035
93,93,2,2437.5360958031933,0.2400319999998397,0.394162
94,94,3,3769.9096741504463,0.3576119999997327,0.552333
95,95,3,3769.85136409753,0.3449479999997443,0.569962
96,96,1,1256.6369630112854,0.1256639999999437,0.237195
97,97,3,3769.8706522266266,0.362831999999728,0.552402
98,98,2,2497.4068052741054,0.2497959999998308,0.394911
99,99,3,3762.743564660536,0.3547399999997354,0.550617
